Customer_ID,Name,Gender,Age,City,State,Join_Date,Churn_Status,Churn_Date
CUST05629,Customer_5629,Female,40,Jaipur,Rajasthan,2035-05-30,No,
CUST05630,Customer_5630,Female,28,Jaipur,Rajasthan,2035-05-31,No,
CUST05631,Customer_5631,Female,27,Delhi,Delhi,2035-06-01,Yes,2036-01-16
CUST05632,Customer_5632,Male,38,Kolkata,West Bengal,2035-06-02,No,
CUST05633,Customer_5633,Female,58,Chennai,Tamil Nadu,2035-06-03,No,
CUST05634,Customer_5634,Female,50,Delhi,Delhi,2035-06-04,No,
CUST05635,Customer_5635,Male,37,Jaipur,Rajasthan,2035-06-05,No,
CUST05636,Customer_5636,Male,50,Chennai,Tamil Nadu,2035-06-06,Yes,2037-06-28
CUST05637,Customer_5637,Female,57,Jaipur,Rajasthan,2035-06-07,No,
CUST05638,Customer_5638,Female,52,Bangalore,Karnataka,2035-06-08,No,
CUST05639,Customer_5639,Male,51,Kolkata,West Bengal,2035-06-09,No,
CUST05640,Customer_5640,Female,53,Bangalore,Karnataka,2035-06-10,No,
CUST05641,Customer_5641,Female,44,Kolkata,West Bengal,2035-06-11,No,
CUST05642,Customer_5642,Female,36,Mumbai,Maharashtra,2035-06-12,No,
CUST05643,Customer_5643,Female,60,Bangalore,Karnataka,2035-06-13,No,
CUST05644,Customer_5644,Male,22,Bangalore,Karnataka,2035-06-14,No,
CUST05645,Customer_5645,Male,46,Bangalore,Karnataka,2035-06-15,Yes,2038-02-28
CUST05646,Customer_5646,Male,27,Hyderabad,Telangana,2035-06-16,No,
CUST05647,Customer_5647,Female,57,Delhi,Delhi,2035-06-17,Yes,2037-11-03
CUST05648,Customer_5648,Female,30,Hyderabad,Telangana,2035-06-18,No,
CUST05649,Customer_5649,Female,46,Kolkata,West Bengal,2035-06-19,No,
CUST05650,Customer_5650,Female,22,Kolkata,West Bengal,2035-06-20,No,
CUST05651,Customer_5651,Female,29,Kolkata,West Bengal,2035-06-21,No,
CUST05652,Customer_5652,Male,30,Delhi,Delhi,2035-06-22,Yes,2037-02-13
CUST05653,Customer_5653,Female,39,Kolkata,West Bengal,2035-06-23,No,
CUST05654,Customer_5654,Female,57,Hyderabad,Telangana,2035-06-24,No,
CUST05655,Customer_5655,Male,32,Pune,Maharashtra,2035-06-25,No,
CUST05656,Customer_5656,Female,30,Hyderabad,Telangana,2035-06-26,No,
CUST05657,Customer_5657,Male,18,Pune,Maharashtra,2035-06-27,No,
CUST05658,Customer_5658,Male,55,Bangalore,Karnataka,2035-06-28,Yes,2036-01-19
CUST05659,Customer_5659,Male,60,Chennai,Tamil Nadu,2035-06-29,Yes,2038-03-18
CUST05660,Customer_5660,Male,62,Pune,Maharashtra,2035-06-30,No,
CUST05661,Customer_5661,Male,18,Mumbai,Maharashtra,2035-07-01,No,
CUST05662,Customer_5662,Female,28,Jaipur,Rajasthan,2035-07-02,No,
CUST05663,Customer_5663,Male,60,Kolkata,West Bengal,2035-07-03,No,
CUST05664,Customer_5664,Male,57,Delhi,Delhi,2035-07-04,No,
CUST05665,Customer_5665,Female,39,Pune,Maharashtra,2035-07-05,Yes,2035-10-25
CUST05666,Customer_5666,Female,52,Delhi,Delhi,2035-07-06,Yes,2037-05-23
CUST05667,Customer_5667,Male,61,Kolkata,West Bengal,2035-07-07,No,
CUST05668,Customer_5668,Female,23,Chennai,Tamil Nadu,2035-07-08,Yes,2036-08-02
CUST05669,Customer_5669,Female,45,Hyderabad,Telangana,2035-07-09,No,
CUST05670,Customer_5670,Male,48,Kolkata,West Bengal,2035-07-10,No,
CUST05671,Customer_5671,Male,25,Delhi,Delhi,2035-07-11,Yes,2037-02-10
CUST05672,Customer_5672,Female,22,Mumbai,Maharashtra,2035-07-12,Yes,2037-02-21
CUST05673,Customer_5673,Male,59,Chennai,Tamil Nadu,2035-07-13,No,
CUST05674,Customer_5674,Male,61,Jaipur,Rajasthan,2035-07-14,Yes,2037-01-15
CUST05675,Customer_5675,Female,34,Kolkata,West Bengal,2035-07-15,No,
CUST05676,Customer_5676,Male,55,Pune,Maharashtra,2035-07-16,No,
CUST05677,Customer_5677,Male,26,Mumbai,Maharashtra,2035-07-17,No,
CUST05678,Customer_5678,Male,27,Jaipur,Rajasthan,2035-07-18,No,
CUST05679,Customer_5679,Male,37,Kolkata,West Bengal,2035-07-19,No,
CUST05680,Customer_5680,Male,31,Chennai,Tamil Nadu,2035-07-20,No,
CUST05681,Customer_5681,Female,31,Delhi,Delhi,2035-07-21,No,
CUST05682,Customer_5682,Female,43,Hyderabad,Telangana,2035-07-22,No,
CUST05683,Customer_5683,Male,46,Pune,Maharashtra,2035-07-23,No,
CUST05684,Customer_5684,Female,44,Hyderabad,Telangana,2035-07-24,No,
CUST05685,Customer_5685,Male,42,Chennai,Tamil Nadu,2035-07-25,No,
CUST05686,Customer_5686,Male,33,Jaipur,Rajasthan,2035-07-26,No,
CUST05687,Customer_5687,Male,53,Jaipur,Rajasthan,2035-07-27,Yes,2036-10-17
CUST05688,Customer_5688,Male,51,Bangalore,Karnataka,2035-07-28,No,
CUST05689,Customer_5689,Male,33,Hyderabad,Telangana,2035-07-29,No,
CUST05690,Customer_5690,Female,50,Kolkata,West Bengal,2035-07-30,No,
CUST05691,Customer_5691,Female,20,Mumbai,Maharashtra,2035-07-31,No,
CUST05692,Customer_5692,Male,40,Mumbai,Maharashtra,2035-08-01,No,
CUST05693,Customer_5693,Female,28,Pune,Maharashtra,2035-08-02,Yes,2036-05-16
CUST05694,Customer_5694,Male,35,Hyderabad,Telangana,2035-08-03,No,
CUST05695,Customer_5695,Female,64,Chennai,Tamil Nadu,2035-08-04,No,
CUST05696,Customer_5696,Male,58,Pune,Maharashtra,2035-08-05,No,
CUST05697,Customer_5697,Female,61,Chennai,Tamil Nadu,2035-08-06,No,
CUST05698,Customer_5698,Male,46,Chennai,Tamil Nadu,2035-08-07,No,
CUST05699,Customer_5699,Male,22,Mumbai,Maharashtra,2035-08-08,No,
CUST05700,Customer_5700,Female,41,Delhi,Delhi,2035-08-09,No,
CUST05701,Customer_5701,Female,46,Mumbai,Maharashtra,2035-08-10,Yes,2036-01-09
CUST05702,Customer_5702,Male,46,Delhi,Delhi,2035-08-11,Yes,2036-08-03
CUST05703,Customer_5703,Female,43,Pune,Maharashtra,2035-08-12,No,
CUST05704,Customer_5704,Male,57,Pune,Maharashtra,2035-08-13,No,
CUST05705,Customer_5705,Female,20,Pune,Maharashtra,2035-08-14,No,
CUST05706,Customer_5706,Female,19,Chennai,Tamil Nadu,2035-08-15,No,
CUST05707,Customer_5707,Male,42,Jaipur,Rajasthan,2035-08-16,No,
CUST05708,Customer_5708,Female,36,Bangalore,Karnataka,2035-08-17,No,
CUST05709,Customer_5709,Female,57,Mumbai,Maharashtra,2035-08-18,No,
CUST05710,Customer_5710,Male,19,Jaipur,Rajasthan,2035-08-19,No,
CUST05711,Customer_5711,Female,36,Chennai,Tamil Nadu,2035-08-20,No,
CUST05712,Customer_5712,Male,18,Mumbai,Maharashtra,2035-08-21,No,
CUST05713,Customer_5713,Male,44,Chennai,Tamil Nadu,2035-08-22,No,
CUST05714,Customer_5714,Male,62,Mumbai,Maharashtra,2035-08-23,No,
CUST05715,Customer_5715,Male,52,Kolkata,West Bengal,2035-08-24,No,
CUST05716,Customer_5716,Male,58,Mumbai,Maharashtra,2035-08-25,No,
CUST05717,Customer_5717,Female,22,Kolkata,West Bengal,2035-08-26,No,
CUST05718,Customer_5718,Male,55,Jaipur,Rajasthan,2035-08-27,No,
CUST05719,Customer_5719,Male,21,Delhi,Delhi,2035-08-28,No,
CUST05720,Customer_5720,Female,34,Mumbai,Maharashtra,2035-08-29,No,
CUST05721,Customer_5721,Female,38,Delhi,Delhi,2035-08-30,No,
CUST05722,Customer_5722,Female,48,Bangalore,Karnataka,2035-08-31,No,
CUST05723,Customer_5723,Male,39,Hyderabad,Telangana,2035-09-01,Yes,2038-05-10
CUST05724,Customer_5724,Male,28,Hyderabad,Telangana,2035-09-02,No,
CUST05725,Customer_5725,Male,51,Kolkata,West Bengal,2035-09-03,Yes,2037-04-14
CUST05726,Customer_5726,Female,32,Jaipur,Rajasthan,2035-09-04,Yes,2036-04-07
CUST05727,Customer_5727,Male,27,Jaipur,Rajasthan,2035-09-05,No,
CUST05728,Customer_5728,Female,55,Mumbai,Maharashtra,2035-09-06,No,
CUST05729,Customer_5729,Male,49,Hyderabad,Telangana,2035-09-07,No,
CUST05730,Customer_5730,Female,48,Delhi,Delhi,2035-09-08,No,
CUST05731,Customer_5731,Male,54,Hyderabad,Telangana,2035-09-09,No,
CUST05732,Customer_5732,Male,61,Hyderabad,Telangana,2035-09-10,Yes,2038-04-08
CUST05733,Customer_5733,Male,45,Chennai,Tamil Nadu,2035-09-11,No,
CUST05734,Customer_5734,Female,48,Hyderabad,Telangana,2035-09-12,No,
CUST05735,Customer_5735,Female,23,Delhi,Delhi,2035-09-13,Yes,2036-02-26
CUST05736,Customer_5736,Male,31,Hyderabad,Telangana,2035-09-14,No,
CUST05737,Customer_5737,Male,40,Mumbai,Maharashtra,2035-09-15,No,
CUST05738,Customer_5738,Male,33,Hyderabad,Telangana,2035-09-16,No,
CUST05739,Customer_5739,Female,42,Bangalore,Karnataka,2035-09-17,No,
CUST05740,Customer_5740,Male,56,Hyderabad,Telangana,2035-09-18,Yes,2037-02-09
CUST05741,Customer_5741,Male,19,Kolkata,West Bengal,2035-09-19,No,
CUST05742,Customer_5742,Male,55,Jaipur,Rajasthan,2035-09-20,No,
CUST05743,Customer_5743,Male,58,Chennai,Tamil Nadu,2035-09-21,No,
CUST05744,Customer_5744,Female,56,Pune,Maharashtra,2035-09-22,No,
CUST05745,Customer_5745,Female,51,Delhi,Delhi,2035-09-23,Yes,2037-05-18
CUST05746,Customer_5746,Male,57,Jaipur,Rajasthan,2035-09-24,Yes,2036-03-17
CUST05747,Customer_5747,Male,60,Jaipur,Rajasthan,2035-09-25,No,
CUST05748,Customer_5748,Female,42,Hyderabad,Telangana,2035-09-26,No,
CUST05749,Customer_5749,Female,53,Hyderabad,Telangana,2035-09-27,No,
CUST05750,Customer_5750,Male,33,Mumbai,Maharashtra,2035-09-28,No,
CUST05751,Customer_5751,Female,35,Pune,Maharashtra,2035-09-29,No,
CUST05752,Customer_5752,Female,30,Mumbai,Maharashtra,2035-09-30,No,
CUST05753,Customer_5753,Male,54,Kolkata,West Bengal,2035-10-01,No,
CUST05754,Customer_5754,Female,44,Pune,Maharashtra,2035-10-02,No,
CUST05755,Customer_5755,Female,51,Jaipur,Rajasthan,2035-10-03,No,
CUST05756,Customer_5756,Male,28,Chennai,Tamil Nadu,2035-10-04,No,
CUST05757,Customer_5757,Male,18,Delhi,Delhi,2035-10-05,No,
CUST05758,Customer_5758,Female,30,Delhi,Delhi,2035-10-06,No,
CUST05759,Customer_5759,Male,47,Jaipur,Rajasthan,2035-10-07,No,
CUST05760,Customer_5760,Female,22,Delhi,Delhi,2035-10-08,No,
CUST05761,Customer_5761,Male,35,Kolkata,West Bengal,2035-10-09,No,
CUST05762,Customer_5762,Female,31,Kolkata,West Bengal,2035-10-10,No,
CUST05763,Customer_5763,Male,30,Hyderabad,Telangana,2035-10-11,Yes,2037-08-31
CUST05764,Customer_5764,Female,49,Chennai,Tamil Nadu,2035-10-12,No,
CUST05765,Customer_5765,Female,24,Delhi,Delhi,2035-10-13,No,
CUST05766,Customer_5766,Female,25,Delhi,Delhi,2035-10-14,No,
CUST05767,Customer_5767,Male,24,Hyderabad,Telangana,2035-10-15,No,
CUST05768,Customer_5768,Male,33,Chennai,Tamil Nadu,2035-10-16,No,
CUST05769,Customer_5769,Female,60,Pune,Maharashtra,2035-10-17,No,
CUST05770,Customer_5770,Female,48,Chennai,Tamil Nadu,2035-10-18,No,
CUST05771,Customer_5771,Male,44,Chennai,Tamil Nadu,2035-10-19,No,
CUST05772,Customer_5772,Male,50,Jaipur,Rajasthan,2035-10-20,No,
CUST05773,Customer_5773,Male,46,Mumbai,Maharashtra,2035-10-21,No,
CUST05774,Customer_5774,Male,25,Chennai,Tamil Nadu,2035-10-22,No,
CUST05775,Customer_5775,Male,50,Bangalore,Karnataka,2035-10-23,No,
CUST05776,Customer_5776,Male,58,Kolkata,West Bengal,2035-10-24,No,
CUST05777,Customer_5777,Female,36,Chennai,Tamil Nadu,2035-10-25,No,
CUST05778,Customer_5778,Male,38,Mumbai,Maharashtra,2035-10-26,No,
CUST05779,Customer_5779,Female,58,Jaipur,Rajasthan,2035-10-27,No,
CUST05780,Customer_5780,Male,38,Jaipur,Rajasthan,2035-10-28,No,
CUST05781,Customer_5781,Male,42,Pune,Maharashtra,2035-10-29,No,
CUST05782,Customer_5782,Female,59,Bangalore,Karnataka,2035-10-30,No,
CUST05783,Customer_5783,Female,40,Mumbai,Maharashtra,2035-10-31,No,
CUST05784,Customer_5784,Male,28,Mumbai,Maharashtra,2035-11-01,No,
CUST05785,Customer_5785,Female,50,Hyderabad,Telangana,2035-11-02,No,
CUST05786,Customer_5786,Female,37,Mumbai,Maharashtra,2035-11-03,No,
CUST05787,Customer_5787,Female,42,Mumbai,Maharashtra,2035-11-04,No,
CUST05788,Customer_5788,Female,43,Delhi,Delhi,2035-11-05,No,
CUST05789,Customer_5789,Male,57,Kolkata,West Bengal,2035-11-06,No,
CUST05790,Customer_5790,Female,29,Hyderabad,Telangana,2035-11-07,Yes,2037-11-20
CUST05791,Customer_5791,Male,49,Hyderabad,Telangana,2035-11-08,No,
CUST05792,Customer_5792,Male,50,Delhi,Delhi,2035-11-09,No,
CUST05793,Customer_5793,Male,27,Bangalore,Karnataka,2035-11-10,No,
CUST05794,Customer_5794,Male,21,Delhi,Delhi,2035-11-11,No,
CUST05795,Customer_5795,Female,32,Hyderabad,Telangana,2035-11-12,No,
CUST05796,Customer_5796,Female,23,Bangalore,Karnataka,2035-11-13,No,
CUST05797,Customer_5797,Male,44,Hyderabad,Telangana,2035-11-14,No,
CUST05798,Customer_5798,Male,22,Chennai,Tamil Nadu,2035-11-15,No,
CUST05799,Customer_5799,Male,22,Bangalore,Karnataka,2035-11-16,Yes,2038-01-26
CUST05800,Customer_5800,Male,35,Hyderabad,Telangana,2035-11-17,No,
CUST05801,Customer_5801,Female,45,Delhi,Delhi,2035-11-18,No,
CUST05802,Customer_5802,Male,52,Hyderabad,Telangana,2035-11-19,No,
CUST05803,Customer_5803,Female,39,Delhi,Delhi,2035-11-20,No,
CUST05804,Customer_5804,Male,51,Bangalore,Karnataka,2035-11-21,No,
CUST05805,Customer_5805,Male,21,Delhi,Delhi,2035-11-22,Yes,2036-04-24
CUST05806,Customer_5806,Male,35,Bangalore,Karnataka,2035-11-23,No,
CUST05807,Customer_5807,Male,58,Mumbai,Maharashtra,2035-11-24,No,
CUST05808,Customer_5808,Female,43,Kolkata,West Bengal,2035-11-25,No,
CUST05809,Customer_5809,Female,59,Pune,Maharashtra,2035-11-26,No,
CUST05810,Customer_5810,Female,39,Bangalore,Karnataka,2035-11-27,Yes,2036-08-08
CUST05811,Customer_5811,Male,64,Pune,Maharashtra,2035-11-28,No,
CUST05812,Customer_5812,Male,50,Jaipur,Rajasthan,2035-11-29,No,
CUST05813,Customer_5813,Female,60,Pune,Maharashtra,2035-11-30,No,
CUST05814,Customer_5814,Female,31,Mumbai,Maharashtra,2035-12-01,Yes,2036-08-09
CUST05815,Customer_5815,Male,48,Mumbai,Maharashtra,2035-12-02,No,
CUST05816,Customer_5816,Male,27,Mumbai,Maharashtra,2035-12-03,No,
CUST05817,Customer_5817,Female,41,Pune,Maharashtra,2035-12-04,No,
CUST05818,Customer_5818,Male,38,Mumbai,Maharashtra,2035-12-05,No,
CUST05819,Customer_5819,Male,25,Bangalore,Karnataka,2035-12-06,Yes,2038-06-23
CUST05820,Customer_5820,Female,49,Pune,Maharashtra,2035-12-07,No,
CUST05821,Customer_5821,Male,48,Pune,Maharashtra,2035-12-08,No,
CUST05822,Customer_5822,Female,51,Jaipur,Rajasthan,2035-12-09,No,
CUST05823,Customer_5823,Male,40,Delhi,Delhi,2035-12-10,No,
CUST05824,Customer_5824,Female,42,Mumbai,Maharashtra,2035-12-11,Yes,2037-10-17
CUST05825,Customer_5825,Male,24,Chennai,Tamil Nadu,2035-12-12,No,
CUST05826,Customer_5826,Female,36,Mumbai,Maharashtra,2035-12-13,No,
CUST05827,Customer_5827,Female,24,Jaipur,Rajasthan,2035-12-14,No,
CUST05828,Customer_5828,Female,64,Delhi,Delhi,2035-12-15,No,
CUST05829,Customer_5829,Female,25,Delhi,Delhi,2035-12-16,Yes,2037-01-30
CUST05830,Customer_5830,Male,31,Kolkata,West Bengal,2035-12-17,Yes,2036-06-21
CUST05831,Customer_5831,Male,18,Kolkata,West Bengal,2035-12-18,No,
CUST05832,Customer_5832,Female,30,Pune,Maharashtra,2035-12-19,No,
CUST05833,Customer_5833,Male,20,Mumbai,Maharashtra,2035-12-20,No,
CUST05834,Customer_5834,Male,45,Mumbai,Maharashtra,2035-12-21,No,
CUST05835,Customer_5835,Male,55,Hyderabad,Telangana,2035-12-22,Yes,2036-12-10
CUST05836,Customer_5836,Male,32,Pune,Maharashtra,2035-12-23,No,
CUST05837,Customer_5837,Male,53,Hyderabad,Telangana,2035-12-24,Yes,2036-08-01
CUST05838,Customer_5838,Female,20,Kolkata,West Bengal,2035-12-25,No,
CUST05839,Customer_5839,Female,21,Mumbai,Maharashtra,2035-12-26,No,
CUST05840,Customer_5840,Female,22,Hyderabad,Telangana,2035-12-27,No,
CUST05841,Customer_5841,Female,43,Chennai,Tamil Nadu,2035-12-28,No,
CUST05842,Customer_5842,Male,42,Bangalore,Karnataka,2035-12-29,No,
CUST05843,Customer_5843,Male,27,Kolkata,West Bengal,2035-12-30,No,
CUST05844,Customer_5844,Female,25,Kolkata,West Bengal,2035-12-31,Yes,2037-11-01
CUST05845,Customer_5845,Male,29,Delhi,Delhi,2036-01-01,No,
CUST05846,Customer_5846,Male,20,Mumbai,Maharashtra,2036-01-02,No,
CUST05847,Customer_5847,Female,44,Kolkata,West Bengal,2036-01-03,No,
CUST05848,Customer_5848,Male,40,Kolkata,West Bengal,2036-01-04,Yes,2038-06-04
CUST05849,Customer_5849,Female,57,Jaipur,Rajasthan,2036-01-05,No,
CUST05850,Customer_5850,Female,50,Hyderabad,Telangana,2036-01-06,Yes,2037-06-15
CUST05851,Customer_5851,Male,31,Chennai,Tamil Nadu,2036-01-07,No,
CUST05852,Customer_5852,Male,40,Pune,Maharashtra,2036-01-08,No,
CUST05853,Customer_5853,Female,48,Mumbai,Maharashtra,2036-01-09,No,
CUST05854,Customer_5854,Female,30,Jaipur,Rajasthan,2036-01-10,No,
CUST05855,Customer_5855,Male,29,Bangalore,Karnataka,2036-01-11,No,
CUST05856,Customer_5856,Female,52,Chennai,Tamil Nadu,2036-01-12,No,
CUST05857,Customer_5857,Female,35,Bangalore,Karnataka,2036-01-13,No,
CUST05858,Customer_5858,Female,38,Delhi,Delhi,2036-01-14,No,
CUST05859,Customer_5859,Male,62,Kolkata,West Bengal,2036-01-15,No,
CUST05860,Customer_5860,Female,64,Hyderabad,Telangana,2036-01-16,Yes,2038-01-05
CUST05861,Customer_5861,Male,59,Chennai,Tamil Nadu,2036-01-17,No,
CUST05862,Customer_5862,Female,18,Jaipur,Rajasthan,2036-01-18,No,
CUST05863,Customer_5863,Male,55,Bangalore,Karnataka,2036-01-19,No,
CUST05864,Customer_5864,Female,58,Mumbai,Maharashtra,2036-01-20,No,
CUST05865,Customer_5865,Male,59,Delhi,Delhi,2036-01-21,Yes,2037-12-31
CUST05866,Customer_5866,Male,64,Jaipur,Rajasthan,2036-01-22,Yes,2038-07-19
CUST05867,Customer_5867,Male,26,Pune,Maharashtra,2036-01-23,No,
CUST05868,Customer_5868,Female,40,Delhi,Delhi,2036-01-24,No,
CUST05869,Customer_5869,Female,31,Kolkata,West Bengal,2036-01-25,No,
CUST05870,Customer_5870,Female,28,Kolkata,West Bengal,2036-01-26,No,
CUST05871,Customer_5871,Male,24,Bangalore,Karnataka,2036-01-27,Yes,2038-01-29
CUST05872,Customer_5872,Female,48,Bangalore,Karnataka,2036-01-28,No,
CUST05873,Customer_5873,Male,41,Delhi,Delhi,2036-01-29,No,
CUST05874,Customer_5874,Female,43,Bangalore,Karnataka,2036-01-30,No,
CUST05875,Customer_5875,Male,47,Kolkata,West Bengal,2036-01-31,No,
CUST05876,Customer_5876,Male,51,Delhi,Delhi,2036-02-01,No,
CUST05877,Customer_5877,Male,63,Delhi,Delhi,2036-02-02,No,
CUST05878,Customer_5878,Female,55,Pune,Maharashtra,2036-02-03,No,
CUST05879,Customer_5879,Female,22,Mumbai,Maharashtra,2036-02-04,No,
CUST05880,Customer_5880,Female,22,Mumbai,Maharashtra,2036-02-05,No,
CUST05881,Customer_5881,Male,36,Bangalore,Karnataka,2036-02-06,No,
CUST05882,Customer_5882,Male,55,Jaipur,Rajasthan,2036-02-07,No,
CUST05883,Customer_5883,Female,45,Bangalore,Karnataka,2036-02-08,No,
CUST05884,Customer_5884,Female,43,Jaipur,Rajasthan,2036-02-09,Yes,2037-01-05
CUST05885,Customer_5885,Female,59,Kolkata,West Bengal,2036-02-10,No,
CUST05886,Customer_5886,Male,40,Jaipur,Rajasthan,2036-02-11,No,
CUST05887,Customer_5887,Male,63,Kolkata,West Bengal,2036-02-12,No,
CUST05888,Customer_5888,Male,47,Mumbai,Maharashtra,2036-02-13,No,
CUST05889,Customer_5889,Male,20,Delhi,Delhi,2036-02-14,No,
CUST05890,Customer_5890,Male,45,Chennai,Tamil Nadu,2036-02-15,No,
CUST05891,Customer_5891,Female,50,Hyderabad,Telangana,2036-02-16,No,
CUST05892,Customer_5892,Male,59,Hyderabad,Telangana,2036-02-17,Yes,2038-07-30
CUST05893,Customer_5893,Male,20,Pune,Maharashtra,2036-02-18,No,
CUST05894,Customer_5894,Male,22,Chennai,Tamil Nadu,2036-02-19,No,
CUST05895,Customer_5895,Male,36,Jaipur,Rajasthan,2036-02-20,No,
CUST05896,Customer_5896,Male,59,Pune,Maharashtra,2036-02-21,Yes,2037-11-17
CUST05897,Customer_5897,Female,18,Bangalore,Karnataka,2036-02-22,No,
CUST05898,Customer_5898,Male,55,Hyderabad,Telangana,2036-02-23,No,
CUST05899,Customer_5899,Male,26,Pune,Maharashtra,2036-02-24,Yes,2037-06-27
CUST05900,Customer_5900,Male,22,Hyderabad,Telangana,2036-02-25,No,
CUST05901,Customer_5901,Female,63,Chennai,Tamil Nadu,2036-02-26,No,
CUST05902,Customer_5902,Female,59,Pune,Maharashtra,2036-02-27,No,
CUST05903,Customer_5903,Female,51,Chennai,Tamil Nadu,2036-02-28,No,
CUST05904,Customer_5904,Male,54,Mumbai,Maharashtra,2036-02-29,Yes,2037-09-12
CUST05905,Customer_5905,Female,50,Delhi,Delhi,2036-03-01,No,
CUST05906,Customer_5906,Male,42,Kolkata,West Bengal,2036-03-02,No,
CUST05907,Customer_5907,Male,59,Jaipur,Rajasthan,2036-03-03,No,
CUST05908,Customer_5908,Female,46,Mumbai,Maharashtra,2036-03-04,No,
CUST05909,Customer_5909,Male,42,Hyderabad,Telangana,2036-03-05,No,
CUST05910,Customer_5910,Male,26,Kolkata,West Bengal,2036-03-06,No,
CUST05911,Customer_5911,Male,20,Mumbai,Maharashtra,2036-03-07,No,
CUST05912,Customer_5912,Female,32,Mumbai,Maharashtra,2036-03-08,No,
CUST05913,Customer_5913,Male,21,Chennai,Tamil Nadu,2036-03-09,No,
CUST05914,Customer_5914,Male,62,Kolkata,West Bengal,2036-03-10,No,
CUST05915,Customer_5915,Female,55,Mumbai,Maharashtra,2036-03-11,Yes,2037-09-15
CUST05916,Customer_5916,Male,37,Chennai,Tamil Nadu,2036-03-12,Yes,2037-04-20
CUST05917,Customer_5917,Male,40,Bangalore,Karnataka,2036-03-13,No,
CUST05918,Customer_5918,Female,54,Kolkata,West Bengal,2036-03-14,Yes,2038-11-19
CUST05919,Customer_5919,Male,64,Jaipur,Rajasthan,2036-03-15,Yes,2038-02-15
CUST05920,Customer_5920,Male,25,Pune,Maharashtra,2036-03-16,No,
CUST05921,Customer_5921,Male,54,Mumbai,Maharashtra,2036-03-17,No,
CUST05922,Customer_5922,Male,62,Hyderabad,Telangana,2036-03-18,No,
CUST05923,Customer_5923,Male,50,Bangalore,Karnataka,2036-03-19,No,
CUST05924,Customer_5924,Female,50,Chennai,Tamil Nadu,2036-03-20,No,
CUST05925,Customer_5925,Female,24,Mumbai,Maharashtra,2036-03-21,No,
CUST05926,Customer_5926,Female,39,Hyderabad,Telangana,2036-03-22,No,
CUST05927,Customer_5927,Female,22,Chennai,Tamil Nadu,2036-03-23,No,
CUST05928,Customer_5928,Male,63,Chennai,Tamil Nadu,2036-03-24,Yes,2037-09-14
CUST05929,Customer_5929,Male,32,Pune,Maharashtra,2036-03-25,No,
CUST05930,Customer_5930,Male,38,Hyderabad,Telangana,2036-03-26,No,
CUST05931,Customer_5931,Male,42,Chennai,Tamil Nadu,2036-03-27,No,
CUST05932,Customer_5932,Male,34,Kolkata,West Bengal,2036-03-28,No,
CUST05933,Customer_5933,Female,24,Pune,Maharashtra,2036-03-29,No,
CUST05934,Customer_5934,Female,36,Bangalore,Karnataka,2036-03-30,No,
CUST05935,Customer_5935,Male,24,Pune,Maharashtra,2036-03-31,No,
CUST05936,Customer_5936,Male,57,Bangalore,Karnataka,2036-04-01,No,
CUST05937,Customer_5937,Male,62,Delhi,Delhi,2036-04-02,No,
CUST05938,Customer_5938,Female,41,Pune,Maharashtra,2036-04-03,No,
CUST05939,Customer_5939,Male,28,Pune,Maharashtra,2036-04-04,No,
CUST05940,Customer_5940,Male,58,Jaipur,Rajasthan,2036-04-05,Yes,2037-05-22
CUST05941,Customer_5941,Male,18,Mumbai,Maharashtra,2036-04-06,Yes,2038-02-17
CUST05942,Customer_5942,Female,49,Pune,Maharashtra,2036-04-07,Yes,2038-04-12
CUST05943,Customer_5943,Male,57,Chennai,Tamil Nadu,2036-04-08,Yes,2036-09-16
CUST05944,Customer_5944,Female,61,Jaipur,Rajasthan,2036-04-09,No,
CUST05945,Customer_5945,Female,19,Mumbai,Maharashtra,2036-04-10,No,
CUST05946,Customer_5946,Female,32,Jaipur,Rajasthan,2036-04-11,No,
CUST05947,Customer_5947,Female,38,Jaipur,Rajasthan,2036-04-12,No,
CUST05948,Customer_5948,Female,41,Bangalore,Karnataka,2036-04-13,No,
CUST05949,Customer_5949,Female,34,Bangalore,Karnataka,2036-04-14,No,
CUST05950,Customer_5950,Male,64,Chennai,Tamil Nadu,2036-04-15,No,
CUST05951,Customer_5951,Male,26,Kolkata,West Bengal,2036-04-16,No,
CUST05952,Customer_5952,Male,52,Hyderabad,Telangana,2036-04-17,No,
CUST05953,Customer_5953,Female,37,Chennai,Tamil Nadu,2036-04-18,No,
CUST05954,Customer_5954,Male,36,Chennai,Tamil Nadu,2036-04-19,Yes,2038-04-13
CUST05955,Customer_5955,Female,35,Delhi,Delhi,2036-04-20,No,
CUST05956,Customer_5956,Female,37,Hyderabad,Telangana,2036-04-21,No,
CUST05957,Customer_5957,Female,47,Jaipur,Rajasthan,2036-04-22,Yes,2038-08-27
CUST05958,Customer_5958,Male,57,Jaipur,Rajasthan,2036-04-23,No,
CUST05959,Customer_5959,Female,18,Pune,Maharashtra,2036-04-24,Yes,2036-11-11
CUST05960,Customer_5960,Female,41,Jaipur,Rajasthan,2036-04-25,No,
CUST05961,Customer_5961,Male,41,Kolkata,West Bengal,2036-04-26,No,
CUST05962,Customer_5962,Male,64,Jaipur,Rajasthan,2036-04-27,Yes,2038-09-25
CUST05963,Customer_5963,Female,36,Mumbai,Maharashtra,2036-04-28,No,
